,pos_no,emo_neg,vocalarousal,vocalvalence,neg_p,vocalnegative
1565,166.0,51.0,0.38,0.02,0.98,0.0
1566,166.0,51.0,0.38,0.02,0.98,0.0
1567,166.0,51.0,0.38,0.02,0.98,0.0
1568,166.0,51.0,0.38,0.02,0.98,0.0
1569,166.0,51.0,0.38,0.02,0.98,0.0
1570,166.0,51.0,0.38,0.02,0.98,0.0
1571,166.0,51.0,0.38,0.02,0.98,0.0
1572,166.0,51.0,0.38,0.02,0.98,0.0
1573,166.0,51.0,0.38,0.02,0.98,0.0
1574,166.0,51.0,0.38,0.02,0.98,0.0
1575,166.0,51.0,0.38,0.02,0.98,0.0
1576,166.0,51.0,0.38,0.02,0.98,0.0
1577,166.0,51.0,0.38,0.02,0.98,0.0
1578,166.0,51.0,0.38,0.02,0.98,0.0
1579,166.0,51.0,0.38,0.02,0.98,0.0
1580,151.0,77.0,0.37,0.58,0.02,0.01
1581,151.0,77.0,0.37,0.58,0.02,0.01
1582,151.0,77.0,0.37,0.58,0.02,0.01
1583,151.0,77.0,0.37,0.58,0.02,0.01
1584,151.0,77.0,0.37,0.58,0.02,0.01
1585,151.0,77.0,0.37,0.58,0.02,0.01
1586,151.0,77.0,0.37,0.58,0.02,0.01
1587,126.0,41.0,0.66,0.13,0.98,0.01
1588,126.0,41.0,0.66,0.13,0.98,0.01
1589,126.0,41.0,0.66,0.13,0.98,0.01
1590,126.0,41.0,0.66,0.13,0.98,0.01
1591,126.0,41.0,0.66,0.13,0.98,0.01
1592,126.0,41.0,0.66,0.13,0.98,0.01
1593,126.0,41.0,0.66,0.13,0.98,0.01
1594,159.5,62.5,0.145,0.035,0.025,0.005
1595,159.5,62.5,0.145,0.035,0.025,0.005
1596,159.5,62.5,0.145,0.035,0.025,0.005
1597,159.5,62.5,0.145,0.035,0.025,0.005
1598,192.0,116.0,0.05,0.0,0.91,0.0
1599,192.0,116.0,0.05,0.0,0.91,0.0
1600,192.0,116.0,0.05,0.0,0.91,0.0
1601,192.0,116.0,0.05,0.0,0.91,0.0
1602,192.0,116.0,0.05,0.0,0.91,0.0
1603,192.0,116.0,0.05,0.0,0.91,0.0
1604,192.0,116.0,0.05,0.0,0.91,0.0
1605,192.0,116.0,0.05,0.0,0.91,0.0
1606,192.0,116.0,0.05,0.0,0.91,0.0
1607,192.0,116.0,0.05,0.0,0.91,0.0
1608,192.0,116.0,0.05,0.0,0.91,0.0
1609,192.0,116.0,0.05,0.0,0.91,0.0
1610,113.0,43.0,0.16,0.31,0.68,0.11
1611,113.0,43.0,0.16,0.31,0.68,0.11
1612,113.0,43.0,0.16,0.31,0.68,0.11
1613,113.0,43.0,0.16,0.31,0.68,0.11
1614,113.0,43.0,0.16,0.31,0.68,0.11
1615,113.0,43.0,0.16,0.31,0.68,0.11
1616,154.0,76.0,0.46,0.07,0.95,0.01
1617,237.0,133.0,0.4,0.17,0.15,0.0
1618,237.0,133.0,0.4,0.17,0.15,0.0
1619,281.0,172.0,0.62,0.87,0.77,0.0
1620,178.0,65.0,0.46,0.81,0.01,0.04
1621,237.0,133.0,0.4,0.17,0.15,0.0
1622,281.0,172.0,0.62,0.87,0.77,0.0
1623,178.0,65.0,0.46,0.81,0.01,0.04
1624,178.0,65.0,0.46,0.81,0.01,0.04
1625,281.0,172.0,0.62,0.87,0.77,0.0
1626,178.0,65.0,0.46,0.81,0.01,0.04
1627,178.0,65.0,0.46,0.81,0.01,0.04
1628,178.0,65.0,0.46,0.81,0.01,0.04
1629,237.0,133.0,0.4,0.17,0.15,0.0
1630,237.0,133.0,0.4,0.17,0.15,0.0
1631,237.0,133.0,0.4,0.17,0.15,0.0
1632,281.0,172.0,0.62,0.87,0.77,0.0
1633,281.0,172.0,0.62,0.87,0.77,0.0
1634,281.0,172.0,0.62,0.87,0.77,0.0
1635,281.0,172.0,0.62,0.87,0.77,0.0
1636,281.0,172.0,0.62,0.87,0.77,0.0
1637,281.0,172.0,0.62,0.87,0.77,0.0
1638,281.0,172.0,0.62,0.87,0.77,0.0
1639,231.0,98.0,0.51,0.5,0.04,0.0
1640,231.0,98.0,0.51,0.5,0.04,0.0
1641,231.0,98.0,0.51,0.5,0.04,0.0
1642,220.0,117.0,0.38,0.3,0.18,0.0
1643,220.0,117.0,0.38,0.3,0.18,0.0
1644,231.0,98.0,0.51,0.5,0.04,0.0
1645,231.0,98.0,0.51,0.5,0.04,0.0
1646,231.0,98.0,0.51,0.5,0.04,0.0
1647,231.0,98.0,0.51,0.5,0.04,0.0
1648,231.0,98.0,0.51,0.5,0.04,0.0
1649,231.0,98.0,0.51,0.5,0.04,0.0
1650,231.0,98.0,0.51,0.5,0.04,0.0
1651,231.0,98.0,0.51,0.5,0.04,0.0
1652,220.0,117.0,0.38,0.3,0.18,0.0
1653,220.0,117.0,0.38,0.3,0.18,0.0
1654,220.0,117.0,0.38,0.3,0.18,0.0
1655,231.0,98.0,0.51,0.5,0.04,0.0
1656,220.0,117.0,0.38,0.3,0.18,0.0
1657,231.0,98.0,0.51,0.5,0.04,0.0
1658,216.0,145.0,0.31,0.12,0.0,0.99
1659,216.0,145.0,0.31,0.12,0.0,0.99
1660,216.0,145.0,0.31,0.12,0.0,0.99
1661,216.0,145.0,0.31,0.12,0.0,0.99
1662,216.0,145.0,0.31,0.12,0.0,0.99
1663,216.0,145.0,0.31,0.12,0.0,0.99
1664,220.0,52.0,0.53,0.49,0.01,0.01
1665,216.0,145.0,0.31,0.12,0.0,0.99
1666,216.0,145.0,0.31,0.12,0.0,0.99
1667,216.0,145.0,0.31,0.12,0.0,0.99
1668,216.0,145.0,0.31,0.12,0.0,0.99
1669,216.0,145.0,0.31,0.12,0.0,0.99
1670,220.0,52.0,0.53,0.49,0.01,0.01
1671,216.0,145.0,0.31,0.12,0.0,0.99
1672,220.0,52.0,0.53,0.49,0.01,0.01
1673,93.0,51.0,0.42,0.4,0.87,0.03
1674,93.0,51.0,0.42,0.4,0.87,0.03
1675,93.0,51.0,0.42,0.4,0.87,0.03
1676,167.0,74.0,-0.06,0.2,0.21,0.02
1677,93.0,51.0,0.42,0.4,0.87,0.03
1678,93.0,51.0,0.42,0.4,0.87,0.03
1679,167.0,74.0,-0.06,0.2,0.21,0.02
1680,167.0,74.0,-0.06,0.2,0.21,0.02
1681,167.0,74.0,-0.06,0.2,0.21,0.02
1682,159.0,43.0,-0.02,-0.05,0.01,0.76
1683,167.0,74.0,-0.06,0.2,0.21,0.02
1684,167.0,74.0,-0.06,0.2,0.21,0.02
1685,167.0,74.0,-0.06,0.2,0.21,0.02
1686,167.0,74.0,-0.06,0.2,0.21,0.02
1687,168.0,55.0,0.4,0.14,0.02,0.0
1688,168.0,55.0,0.4,0.14,0.02,0.0
1689,166.0,40.0,0.04,0.1,0.01,0.01
1690,166.0,40.0,0.04,0.1,0.01,0.01
1691,166.0,40.0,0.04,0.1,0.01,0.01
1692,166.0,40.0,0.04,0.1,0.01,0.01
1693,202.0,75.0,0.46,0.27,0.96,0.0
1694,111.0,85.0,0.56,0.44,0.57,0.0
1695,111.0,85.0,0.56,0.44,0.57,0.0
1696,111.0,85.0,0.56,0.44,0.57,0.0
1697,133.0,93.0,0.27,0.45,0.54,0.03
1698,133.0,93.0,0.27,0.45,0.54,0.03
1699,133.0,93.0,0.27,0.45,0.54,0.03
1700,179.0,68.0,0.26,0.42,0.81,0.0
1701,179.0,68.0,0.26,0.42,0.81,0.0
1702,201.0,72.0,0.2,0.59,0.39,0.1
1703,201.0,72.0,0.2,0.59,0.39,0.1
1704,201.0,72.0,0.2,0.59,0.39,0.1
1705,326.0,126.0,0.32,0.14,0.06,0.0
1706,218.0,62.0,-0.04,0.08,0.02,0.01
1707,326.0,126.0,0.32,0.14,0.06,0.0
1708,133.0,93.0,0.27,0.45,0.54,0.03
1709,201.0,72.0,0.2,0.59,0.39,0.1
1710,255.5,76.5,0.115,0.02,0.045,0.005
1711,189.5,73.0,0.25,0.605,0.67,0.05
1712,201.0,72.0,0.2,0.59,0.39,0.1
1713,218.0,62.0,-0.04,0.08,0.02,0.01
1714,249.0,81.0,0.76,0.44,0.97,0.0
1715,189.5,73.0,0.25,0.605,0.67,0.05
1716,210.0,113.0,0.53,0.12,0.24,0.1
1717,210.0,113.0,0.53,0.12,0.24,0.1
1718,210.0,113.0,0.53,0.12,0.24,0.1
1719,210.0,113.0,0.53,0.12,0.24,0.1
1720,210.0,113.0,0.53,0.12,0.24,0.1
1721,210.0,113.0,0.53,0.12,0.24,0.1
1722,127.0,117.0,0.41,0.5,0.98,0.0
1723,127.0,117.0,0.41,0.5,0.98,0.0
1724,127.0,117.0,0.41,0.5,0.98,0.0
1725,127.0,117.0,0.41,0.5,0.98,0.0
1726,128.0,71.0,0.66,0.72,0.05,0.01
1727,150.0,81.0,0.14,-0.13,0.01,0.97
1728,150.0,81.0,0.14,-0.13,0.01,0.97
1729,150.0,81.0,0.14,-0.13,0.01,0.97
1730,150.0,81.0,0.14,-0.13,0.01,0.97
1731,150.0,81.0,0.14,-0.13,0.01,0.97
1732,150.0,81.0,0.14,-0.13,0.01,0.97
1733,152.0,36.0,0.4,0.47,0.84,0.0
1734,152.0,36.0,0.4,0.47,0.84,0.0
1735,152.0,36.0,0.4,0.47,0.84,0.0
1736,248.0,94.0,0.27,0.34,0.18,0.0
1737,248.0,94.0,0.27,0.34,0.18,0.0
1738,248.0,94.0,0.27,0.34,0.18,0.0
1739,152.0,36.0,0.4,0.47,0.84,0.0
1740,248.0,94.0,0.27,0.34,0.18,0.0
1741,248.0,94.0,0.27,0.34,0.18,0.0
1742,248.0,94.0,0.27,0.34,0.18,0.0
1743,152.0,36.0,0.4,0.47,0.84,0.0
1744,248.0,94.0,0.27,0.34,0.18,0.0
1745,248.0,94.0,0.27,0.34,0.18,0.0
1746,174.0,54.0,0.42,0.56,0.04,0.01
1747,387.0,173.0,0.41,0.32,0.2,0.01
1748,189.0,50.0,0.51,0.28,0.83,0.0
1749,189.0,50.0,0.51,0.28,0.83,0.0
1750,174.0,54.0,0.42,0.56,0.04,0.01
1751,174.0,54.0,0.42,0.56,0.04,0.01
1752,174.0,54.0,0.42,0.56,0.04,0.01
1753,189.0,50.0,0.51,0.28,0.83,0.0
1754,189.0,50.0,0.51,0.28,0.83,0.0
1755,174.0,54.0,0.42,0.56,0.04,0.01
1756,174.0,54.0,0.42,0.56,0.04,0.01
1757,174.0,54.0,0.42,0.56,0.04,0.01
1758,189.0,50.0,0.51,0.28,0.83,0.0
1759,387.0,173.0,0.41,0.32,0.2,0.01
1760,189.0,50.0,0.51,0.28,0.83,0.0
1761,387.0,173.0,0.41,0.32,0.2,0.01
1762,189.0,50.0,0.51,0.28,0.83,0.0
1763,256.0,187.0,0.39,0.41,0.845,0.0
1764,256.0,187.0,0.39,0.41,0.845,0.0
1765,207.0,92.0,0.19,0.5,0.93,0.0
1766,207.0,92.0,0.19,0.5,0.93,0.0
1767,317.0,116.0,0.36,0.27,0.01,0.01
1768,264.0,104.0,0.19,0.34,0.03,0.04
1769,264.0,104.0,0.19,0.34,0.03,0.04
1770,317.0,116.0,0.36,0.27,0.01,0.01
1771,294.0,115.0,0.57,0.62,0.1,0.0
1772,317.0,116.0,0.36,0.27,0.01,0.01
1773,294.0,115.0,0.57,0.62,0.1,0.0
1774,317.0,116.0,0.36,0.27,0.01,0.01
1775,317.0,116.0,0.36,0.27,0.01,0.01
1776,117.0,31.0,0.07,-0.24,0.0,0.97
1777,294.0,115.0,0.57,0.62,0.1,0.0
1778,294.0,115.0,0.57,0.62,0.1,0.0
1779,317.0,116.0,0.36,0.27,0.01,0.01
1780,317.0,116.0,0.36,0.27,0.01,0.01
1781,294.0,115.0,0.57,0.62,0.1,0.0
1782,294.0,115.0,0.57,0.62,0.1,0.0
1783,317.0,116.0,0.36,0.27,0.01,0.01
1784,317.0,116.0,0.36,0.27,0.01,0.01
1785,317.0,116.0,0.36,0.27,0.01,0.01
1786,294.0,115.0,0.57,0.62,0.1,0.0
1787,294.0,115.0,0.57,0.62,0.1,0.0
1788,294.0,115.0,0.57,0.62,0.1,0.0
1789,294.0,115.0,0.57,0.62,0.1,0.0
1790,294.0,115.0,0.57,0.62,0.1,0.0
1791,317.0,116.0,0.36,0.27,0.01,0.01
1792,209.0,73.0,0.73,0.56,0.98,0.0
1793,294.0,115.0,0.57,0.62,0.1,0.0
1794,209.0,73.0,0.73,0.56,0.98,0.0
1795,147.0,97.0,0.07,-0.26,0.01,0.81
1796,147.0,97.0,0.07,-0.26,0.01,0.81
1797,147.0,97.0,0.07,-0.26,0.01,0.81
1798,147.0,97.0,0.07,-0.26,0.01,0.81
1799,147.0,97.0,0.07,-0.26,0.01,0.81
1800,147.0,97.0,0.07,-0.26,0.01,0.81
1801,147.0,97.0,0.07,-0.26,0.01,0.81
1802,147.0,97.0,0.07,-0.26,0.01,0.81
1803,147.0,97.0,0.07,-0.26,0.01,0.81
1804,147.0,97.0,0.07,-0.26,0.01,0.81
1805,147.0,97.0,0.07,-0.26,0.01,0.81
1806,147.0,97.0,0.07,-0.26,0.01,0.81
1807,147.0,97.0,0.07,-0.26,0.01,0.81
1808,173.0,38.0,-0.12,0.36,0.01,0.01
1809,173.0,38.0,-0.12,0.36,0.01,0.01
1810,173.0,38.0,-0.12,0.36,0.01,0.01
1811,173.0,38.0,-0.12,0.36,0.01,0.01
1812,173.0,38.0,-0.12,0.36,0.01,0.01
1813,173.0,38.0,-0.12,0.36,0.01,0.01
1814,160.0,56.0,-0.07,0.11,0.01,0.02
1815,160.0,56.0,-0.07,0.11,0.01,0.02
1816,160.0,56.0,-0.07,0.11,0.01,0.02
1817,160.0,56.0,-0.07,0.11,0.01,0.02
1818,160.0,56.0,-0.07,0.11,0.01,0.02
1819,160.0,56.0,-0.07,0.11,0.01,0.02
1820,160.0,56.0,-0.07,0.11,0.01,0.02
1821,257.0,148.0,-0.14,-0.71,0.02,0.0
1822,257.0,148.0,-0.14,-0.71,0.02,0.0
1823,257.0,148.0,-0.14,-0.71,0.02,0.0
1824,378.0,253.0,0.7,0.57,0.94,0.0
1825,378.0,253.0,0.7,0.57,0.94,0.0
1826,378.0,253.0,0.7,0.57,0.94,0.0
1827,378.0,253.0,0.7,0.57,0.94,0.0
1828,378.0,253.0,0.7,0.57,0.94,0.0
1829,378.0,253.0,0.7,0.57,0.94,0.0
1830,378.0,253.0,0.7,0.57,0.94,0.0
1831,378.0,253.0,0.7,0.57,0.94,0.0
1832,161.0,63.0,-0.02,-0.19,0.02,0.01
1833,161.0,63.0,-0.02,-0.19,0.02,0.01
1834,161.0,63.0,-0.02,-0.19,0.02,0.01
1835,161.0,63.0,-0.02,-0.19,0.02,0.01
1836,161.0,63.0,-0.02,-0.19,0.02,0.01
1837,161.0,63.0,-0.02,-0.19,0.02,0.01
1838,161.0,63.0,-0.02,-0.19,0.02,0.01
1839,161.0,63.0,-0.02,-0.19,0.02,0.01
1840,370.0,177.0,-0.07,-0.14,0.72,0.02
1841,370.0,177.0,-0.07,-0.14,0.72,0.02
1842,370.0,177.0,-0.07,-0.14,0.72,0.02
1843,370.0,177.0,-0.07,-0.14,0.72,0.02
1844,370.0,177.0,-0.07,-0.14,0.72,0.02
1845,318.0,104.0,0.1,0.16,0.39,0.01
1846,318.0,104.0,0.1,0.16,0.39,0.01
1847,318.0,104.0,0.1,0.16,0.39,0.01
1848,318.0,104.0,0.1,0.16,0.39,0.01
1849,318.0,104.0,0.1,0.16,0.39,0.01
1850,318.0,104.0,0.1,0.16,0.39,0.01
1851,318.0,104.0,0.1,0.16,0.39,0.01
1852,318.0,104.0,0.1,0.16,0.39,0.01
1853,370.0,177.0,-0.07,-0.14,0.72,0.02
1854,316.0,55.0,0.12,0.33,0.02,0.01
1855,316.0,55.0,0.12,0.33,0.02,0.01
1856,316.0,55.0,0.12,0.33,0.02,0.01
1857,218.0,48.0,0.05,-0.12,0.01,0.0
1858,316.0,55.0,0.12,0.33,0.02,0.01
1859,218.0,48.0,0.05,-0.12,0.01,0.0
1860,316.0,55.0,0.12,0.33,0.02,0.01
1861,218.0,48.0,0.05,-0.12,0.01,0.0
1862,218.0,48.0,0.05,-0.12,0.01,0.0
1863,316.0,55.0,0.12,0.33,0.02,0.01
1864,316.0,55.0,0.12,0.33,0.02,0.01
1865,316.0,55.0,0.12,0.33,0.02,0.01
1866,224.0,76.5,0.02,-0.105,0.015,0.005
1867,224.0,76.5,0.02,-0.105,0.015,0.005
1868,224.0,76.5,0.02,-0.105,0.015,0.005
1869,37.0,21.0,0.33,0.02,0.71,0.0
1870,37.0,21.0,0.33,0.02,0.71,0.0
1871,237.0,265.0,0.14,0.14,0.01,0.01
1872,237.0,265.0,0.14,0.14,0.01,0.01
1873,237.0,265.0,0.14,0.14,0.01,0.01
1874,237.0,265.0,0.14,0.14,0.01,0.01
1875,237.0,265.0,0.14,0.14,0.01,0.01
1876,37.0,21.0,0.33,0.02,0.71,0.0
1877,37.0,21.0,0.33,0.02,0.71,0.0
1878,37.0,21.0,0.33,0.02,0.71,0.0
1879,37.0,21.0,0.33,0.02,0.71,0.0
1880,37.0,21.0,0.33,0.02,0.71,0.0
1881,37.0,21.0,0.33,0.02,0.71,0.0
1882,37.0,21.0,0.33,0.02,0.71,0.0
1883,37.0,21.0,0.33,0.02,0.71,0.0
1884,237.0,265.0,0.14,0.14,0.01,0.01
1885,237.0,265.0,0.14,0.14,0.01,0.01
1886,237.0,265.0,0.14,0.14,0.01,0.01
1887,237.0,265.0,0.14,0.14,0.01,0.01
1888,237.0,265.0,0.14,0.14,0.01,0.01
1889,167.0,84.0,0.71,0.71,0.04,0.0
1890,167.0,84.0,0.71,0.71,0.04,0.0
1891,167.0,84.0,0.71,0.71,0.04,0.0
1892,179.0,60.0,0.31,0.49,0.02,0.01
1893,277.0,57.0,0.08,0.34,0.7,0.0
1894,277.0,57.0,0.08,0.34,0.7,0.0
1895,167.0,107.0,0.4,0.37,0.81,0.0
1896,110.0,46.0,0.39,0.11,0.01,0.01
1897,244.0,93.0,-0.05,-0.17,0.06,0.01
1898,244.0,93.0,-0.05,-0.17,0.06,0.01
1899,152.0,67.0,0.32,0.5,0.07,0.0
1900,244.0,93.0,-0.05,-0.17,0.06,0.01
1901,244.0,93.0,-0.05,-0.17,0.06,0.01
1902,152.0,67.0,0.32,0.5,0.07,0.0
1903,244.0,93.0,-0.05,-0.17,0.06,0.01
1904,244.0,93.0,-0.05,-0.17,0.06,0.01
1905,110.0,46.0,0.39,0.11,0.01,0.01
1906,277.0,57.0,0.08,0.34,0.7,0.0
1907,277.0,57.0,0.08,0.34,0.7,0.0
1908,244.0,93.0,-0.05,-0.17,0.06,0.01
1909,277.0,57.0,0.08,0.34,0.7,0.0
1910,167.0,107.0,0.4,0.37,0.81,0.0
1911,244.0,93.0,-0.05,-0.17,0.06,0.01
1912,244.0,93.0,-0.05,-0.17,0.06,0.01
1913,277.0,57.0,0.08,0.34,0.7,0.0
1914,277.0,57.0,0.08,0.34,0.7,0.0
1915,277.0,57.0,0.08,0.34,0.7,0.0
1916,244.0,93.0,-0.05,-0.17,0.06,0.01
1917,277.0,57.0,0.08,0.34,0.7,0.0
1918,167.0,107.0,0.4,0.37,0.81,0.0
1919,167.0,107.0,0.4,0.37,0.81,0.0
1920,167.0,107.0,0.4,0.37,0.81,0.0
1921,277.0,57.0,0.08,0.34,0.7,0.0
1922,277.0,57.0,0.08,0.34,0.7,0.0
1923,244.0,93.0,-0.05,-0.17,0.06,0.01
1924,152.0,67.0,0.32,0.5,0.07,0.0
1925,152.0,67.0,0.32,0.5,0.07,0.0
1926,220.0,58.0,0.35,0.24,0.07,0.01
1927,220.0,58.0,0.35,0.24,0.07,0.01
1928,220.0,58.0,0.35,0.24,0.07,0.01
1929,220.0,58.0,0.35,0.24,0.07,0.01
1930,220.0,58.0,0.35,0.24,0.07,0.01
1931,220.0,58.0,0.35,0.24,0.07,0.01
1932,220.0,58.0,0.35,0.24,0.07,0.01
1933,263.0,110.0,0.52,0.87,0.97,0.0
1934,263.0,110.0,0.52,0.87,0.97,0.0
1935,263.0,110.0,0.52,0.87,0.97,0.0
1936,263.0,110.0,0.52,0.87,0.97,0.0
1937,270.0,65.0,-0.27,-0.08,0.01,0.03
1938,263.0,110.0,0.52,0.87,0.97,0.0
1939,270.0,65.0,-0.27,-0.08,0.01,0.03
1940,263.0,110.0,0.52,0.87,0.97,0.0
1941,270.0,65.0,-0.27,-0.08,0.01,0.03
1942,270.0,65.0,-0.27,-0.08,0.01,0.03
1943,263.0,110.0,0.52,0.87,0.97,0.0
1944,270.0,65.0,-0.27,-0.08,0.01,0.03
1945,263.0,110.0,0.52,0.87,0.97,0.0
1946,270.0,65.0,-0.27,-0.08,0.01,0.03
1947,270.0,65.0,-0.27,-0.08,0.01,0.03
1948,270.0,65.0,-0.27,-0.08,0.01,0.03
1949,170.0,68.0,0.52,0.53,0.24,0.0
1950,170.0,68.0,0.52,0.53,0.24,0.0
1951,170.0,68.0,0.52,0.53,0.24,0.0
1952,175.0,58.0,0.76,0.91,0.01,0.95
1953,175.0,58.0,0.76,0.91,0.01,0.95
1954,175.0,58.0,0.76,0.91,0.01,0.95
1955,175.0,58.0,0.76,0.91,0.01,0.95
1956,175.0,58.0,0.76,0.91,0.01,0.95
1957,175.0,58.0,0.76,0.91,0.01,0.95
1958,175.0,58.0,0.76,0.91,0.01,0.95
1959,175.0,58.0,0.76,0.91,0.01,0.95
1960,289.0,119.5,0.47,0.355,0.445,0.025
1961,289.0,119.5,0.47,0.355,0.445,0.025
1962,161.0,24.0,-0.04,0.04,0.02,0.01
1963,161.0,24.0,-0.04,0.04,0.02,0.01
1964,161.0,24.0,-0.04,0.04,0.02,0.01
1965,161.0,24.0,-0.04,0.04,0.02,0.01
1966,289.0,119.5,0.47,0.355,0.445,0.025
1967,289.0,119.5,0.47,0.355,0.445,0.025
1968,289.0,119.5,0.47,0.355,0.445,0.025
1969,161.0,24.0,-0.04,0.04,0.02,0.01
1970,161.0,24.0,-0.04,0.04,0.02,0.01
1971,161.0,24.0,-0.04,0.04,0.02,0.01
1972,289.0,119.5,0.47,0.355,0.445,0.025
1973,161.0,24.0,-0.04,0.04,0.02,0.01
1974,229.0,148.0,0.37,0.32,0.01,0.05
1975,161.0,24.0,-0.04,0.04,0.02,0.01
1976,227.0,32.0,0.52,0.49,0.04,0.0
1977,227.0,32.0,0.52,0.49,0.04,0.0
1978,229.0,148.0,0.37,0.32,0.01,0.05
1979,214.0,46.0,0.71,0.91,0.98,0.0
1980,221.5,54.0,0.61,0.53,0.98,0.0
1981,214.0,46.0,0.71,0.91,0.98,0.0
1982,221.5,54.0,0.61,0.53,0.98,0.0
1983,201.0,5.0,0.35,0.24,0.54,0.0
1984,201.0,5.0,0.35,0.24,0.54,0.0
1985,201.0,5.0,0.35,0.24,0.54,0.0
1986,201.0,5.0,0.35,0.24,0.54,0.0
1987,214.0,46.0,0.71,0.91,0.98,0.0
1988,201.0,5.0,0.35,0.24,0.54,0.0
1989,214.0,46.0,0.71,0.91,0.98,0.0
1990,201.0,5.0,0.35,0.24,0.54,0.0
1991,163.0,54.0,0.57,0.25,0.02,0.01
1992,122.5,13.0,0.12,-0.245,0.205,0.02
1993,122.5,13.0,0.12,-0.245,0.205,0.02
1994,122.5,13.0,0.12,-0.245,0.205,0.02
1995,122.5,13.0,0.12,-0.245,0.205,0.02
1996,122.5,13.0,0.12,-0.245,0.205,0.02
1997,122.5,13.0,0.12,-0.245,0.205,0.02
1998,59.0,7.0,0.37,-0.01,0.4,0.01
1999,59.0,7.0,0.37,-0.01,0.4,0.01
2000,122.5,13.0,0.12,-0.245,0.205,0.02
2001,248.0,200.0,-0.37,-0.43,0.01,0.56
2002,248.0,200.0,-0.37,-0.43,0.01,0.56
2003,154.0,33.0,-0.05,-0.13,0.01,0.02
2004,154.0,33.0,-0.05,-0.13,0.01,0.02
2005,248.0,200.0,-0.37,-0.43,0.01,0.56
2006,248.0,200.0,-0.37,-0.43,0.01,0.56
2007,248.0,200.0,-0.37,-0.43,0.01,0.56
2008,248.0,200.0,-0.37,-0.43,0.01,0.56
2009,248.0,200.0,-0.37,-0.43,0.01,0.56
2010,154.0,33.0,-0.05,-0.13,0.01,0.02
2011,154.0,33.0,-0.05,-0.13,0.01,0.02
2012,99.0,21.0,0.39,0.17,0.95,0.0
2013,154.0,33.0,-0.05,-0.13,0.01,0.02
2014,154.0,33.0,-0.05,-0.13,0.01,0.02
2015,154.0,33.0,-0.05,-0.13,0.01,0.02
2016,131.0,61.0,-0.02,0.27,0.98,0.01
2017,131.0,61.0,-0.02,0.27,0.98,0.01
2018,131.0,61.0,-0.02,0.27,0.98,0.01
2019,131.0,61.0,-0.02,0.27,0.98,0.01
2020,99.0,21.0,0.39,0.17,0.95,0.0
2021,248.0,200.0,-0.37,-0.43,0.01,0.56
2022,248.0,200.0,-0.37,-0.43,0.01,0.56
2023,99.0,21.0,0.39,0.17,0.95,0.0
2024,154.0,33.0,-0.05,-0.13,0.01,0.02
2025,123.0,83.0,0.49,0.25,0.01,0.0
2026,123.0,83.0,0.49,0.25,0.01,0.0
2027,123.0,83.0,0.49,0.25,0.01,0.0
2028,206.5,145.0,0.15,0.245,0.27,0.005
2029,156.0,31.0,0.42,0.5,0.78,0.0
2030,113.0,105.0,0.95,0.98,0.98,0.0
2031,269.0,132.0,0.53,0.32,0.02,0.71
2032,269.0,132.0,0.53,0.32,0.02,0.71
2033,113.0,105.0,0.95,0.98,0.98,0.0
2034,156.0,31.0,0.42,0.5,0.78,0.0
2035,113.0,105.0,0.95,0.98,0.98,0.0
2036,269.0,132.0,0.53,0.32,0.02,0.71
2037,206.5,145.0,0.15,0.245,0.27,0.005
2038,107.0,15.0,0.45,0.52,0.17,0.01
2039,113.0,105.0,0.95,0.98,0.98,0.0
2040,269.0,132.0,0.53,0.32,0.02,0.71
2041,269.0,132.0,0.53,0.32,0.02,0.71
2042,269.0,132.0,0.53,0.32,0.02,0.71
2043,156.0,31.0,0.42,0.5,0.78,0.0
2044,113.0,105.0,0.95,0.98,0.98,0.0
2045,113.0,105.0,0.95,0.98,0.98,0.0
2046,269.0,132.0,0.53,0.32,0.02,0.71
2047,269.0,132.0,0.53,0.32,0.02,0.71
2048,107.0,15.0,0.45,0.52,0.17,0.01
2049,269.0,132.0,0.53,0.32,0.02,0.71
2050,269.0,132.0,0.53,0.32,0.02,0.71
2051,206.5,145.0,0.15,0.245,0.27,0.005
2052,206.5,145.0,0.15,0.245,0.27,0.005
2053,269.0,132.0,0.53,0.32,0.02,0.71
2054,269.0,132.0,0.53,0.32,0.02,0.71
2055,269.0,132.0,0.53,0.32,0.02,0.71
2056,269.0,132.0,0.53,0.32,0.02,0.71
2057,206.5,145.0,0.15,0.245,0.27,0.005
2058,269.0,132.0,0.53,0.32,0.02,0.71
2059,269.0,132.0,0.53,0.32,0.02,0.71
2060,269.0,132.0,0.53,0.32,0.02,0.71
2061,269.0,132.0,0.53,0.32,0.02,0.71
2062,171.0,93.0,0.17,0.12,0.02,0.01
2063,269.0,132.0,0.53,0.32,0.02,0.71
2064,269.0,132.0,0.53,0.32,0.02,0.71
2065,144.0,47.0,0.3,0.21,0.01,0.01
2066,178.0,74.0,0.33,0.15,0.98,0.0
2067,178.0,74.0,0.33,0.15,0.98,0.0
2068,202.5,84.0,0.115,-0.11,0.49,0.485
2069,131.0,65.0,-0.17,-0.02,0.0,0.98
2070,131.0,65.0,-0.17,-0.02,0.0,0.98
2071,131.0,65.0,-0.17,-0.02,0.0,0.98
2072,131.0,65.0,-0.17,-0.02,0.0,0.98
2073,131.0,65.0,-0.17,-0.02,0.0,0.98
2074,53.0,53.0,0.44,0.0,0.99,0.0
